Region,Storage,Hour,Fuel,Value
UK,Battery,63,Power,0.0
UK,Battery,64,Power,0.0
UK,Battery,65,Power,0.0
UK,Battery,66,Power,0.0
UK,Battery,67,Power,0.0
UK,Battery,68,Power,0.0
UK,Battery,69,Power,0.0
UK,Battery,70,Power,0.0
UK,Battery,71,Power,0.0
UK,Battery,72,Power,0.0
UK,Battery,73,Power,-0.0
UK,Battery,74,Power,0.0
UK,Battery,75,Power,6.1609363492710765
UK,Battery,76,Power,14.028966597539075
UK,Battery,77,Power,28.958821764551377
UK,Battery,78,Power,30.251178832929014
UK,Battery,79,Power,30.09992293876437
UK,Battery,80,Power,39.24333501127093
UK,Battery,81,Power,50.0
UK,Battery,82,Power,50.0
UK,Battery,83,Power,45.168942029279535
UK,Battery,84,Power,26.424578800614622
UK,Battery,85,Power,24.000721602907845
UK,Battery,86,Power,23.33182378748589
UK,Battery,87,Power,23.21516466854846
UK,Battery,88,Power,5.434835442569071
UK,Battery,89,Power,-0.0
UK,Battery,90,Power,-0.0
UK,Battery,91,Power,-0.0
UK,Battery,92,Power,-0.0
UK,Battery,93,Power,-0.0
UK,Battery,94,Power,-0.0
UK,Battery,95,Power,-0.0
UK,Battery,96,Power,-0.0
UK,Battery,97,Power,-0.0
UK,Battery,98,Power,-0.0
UK,Battery,99,Power,-0.0
UK,Battery,100,Power,-0.0
UK,Battery,101,Power,-0.0
UK,Battery,102,Power,-0.0
UK,Battery,103,Power,-0.0
UK,Battery,104,Power,-0.0
UK,Battery,105,Power,-0.0
UK,Battery,106,Power,-0.0
UK,Battery,107,Power,-0.0
UK,Battery,108,Power,-0.0
UK,Battery,109,Power,-0.0
UK,Battery,110,Power,0.0
UK,Battery,111,Power,-0.0
UK,Battery,112,Power,-0.0
UK,Battery,113,Power,-0.0
UK,Battery,114,Power,-0.0
UK,Battery,115,Power,-0.0
UK,Battery,116,Power,0.0
UK,Battery,117,Power,8.047814025178688
UK,Battery,118,Power,22.61109605361535
UK,Battery,119,Power,25.12562814070352
UK,Battery,120,Power,25.0
UK,PHS,1,Power,-0.0
UK,PHS,2,Power,-0.0
UK,PHS,3,Power,-0.0
UK,PHS,4,Power,-0.0
UK,PHS,5,Power,-0.0
UK,PHS,6,Power,-0.0
UK,PHS,7,Power,-0.0
UK,PHS,8,Power,-0.0
UK,PHS,9,Power,-0.0
UK,PHS,10,Power,-0.0
UK,PHS,11,Power,-0.0
UK,PHS,12,Power,-0.0
UK,PHS,13,Power,-0.0
UK,PHS,14,Power,-0.0
UK,PHS,15,Power,-0.0
UK,PHS,16,Power,-0.0
UK,PHS,17,Power,-0.0
UK,PHS,18,Power,-0.0
UK,PHS,19,Power,-0.0
UK,PHS,20,Power,-0.0
UK,PHS,21,Power,-0.0
UK,PHS,22,Power,-0.0
UK,PHS,23,Power,-0.0
UK,PHS,24,Power,-0.0
UK,PHS,25,Power,-0.0
UK,PHS,26,Power,-0.0
UK,PHS,27,Power,-0.0
UK,PHS,28,Power,-0.0
UK,PHS,29,Power,-0.0
UK,PHS,30,Power,-0.0
UK,PHS,31,Power,-0.0
UK,PHS,32,Power,-0.0
UK,PHS,33,Power,-0.0
UK,PHS,34,Power,-0.0
UK,PHS,35,Power,-0.0
UK,PHS,36,Power,-0.0
UK,PHS,37,Power,-0.0
UK,PHS,38,Power,-0.0
UK,PHS,39,Power,-0.0
UK,PHS,40,Power,-0.0
UK,PHS,41,Power,-0.0
UK,PHS,42,Power,-0.0
UK,PHS,43,Power,-0.0
UK,PHS,44,Power,-0.0
UK,PHS,45,Power,-0.0
UK,PHS,46,Power,-0.0
UK,PHS,47,Power,-0.0
UK,PHS,48,Power,-0.0
UK,PHS,49,Power,-0.0
UK,PHS,50,Power,-0.0
UK,PHS,51,Power,-0.0
UK,PHS,52,Power,-0.0
UK,PHS,53,Power,-0.0
UK,PHS,54,Power,-0.0
UK,PHS,55,Power,-0.0
UK,PHS,56,Power,-0.0
UK,PHS,57,Power,-0.0
UK,PHS,58,Power,-0.0
UK,PHS,59,Power,-0.0
UK,PHS,60,Power,-0.0
UK,PHS,61,Power,-0.0
UK,PHS,62,Power,-0.0
UK,PHS,63,Power,-0.0
UK,PHS,64,Power,-0.0
UK,PHS,65,Power,-0.0
UK,PHS,66,Power,-0.0
UK,PHS,67,Power,-0.0
UK,PHS,68,Power,-0.0
UK,PHS,69,Power,-0.0
UK,PHS,70,Power,-0.0
UK,PHS,71,Power,-0.0
UK,PHS,72,Power,-0.0
UK,PHS,73,Power,-0.0
UK,PHS,74,Power,-0.0
UK,PHS,75,Power,-0.0
UK,PHS,76,Power,-0.0
UK,PHS,77,Power,-0.0
UK,PHS,78,Power,-0.0
UK,PHS,79,Power,-0.0
UK,PHS,80,Power,-0.0
UK,PHS,81,Power,-0.0
UK,PHS,82,Power,-0.0
UK,PHS,83,Power,-0.0
UK,PHS,84,Power,-0.0
UK,PHS,85,Power,-0.0
UK,PHS,86,Power,-0.0
UK,PHS,87,Power,-0.0
UK,PHS,88,Power,-0.0
UK,PHS,89,Power,-0.0
UK,PHS,90,Power,-0.0
UK,PHS,91,Power,-0.0
UK,PHS,92,Power,0.0
UK,PHS,93,Power,-0.0
UK,PHS,94,Power,-0.0
UK,PHS,95,Power,-0.0
UK,PHS,96,Power,-0.0
UK,PHS,97,Power,-0.0
UK,PHS,98,Power,-0.0
UK,PHS,99,Power,-0.0
UK,PHS,100,Power,-0.0
UK,PHS,101,Power,-0.0
UK,PHS,102,Power,-0.0
UK,PHS,103,Power,-0.0
UK,PHS,104,Power,-0.0
UK,PHS,105,Power,-0.0
UK,PHS,106,Power,-0.0
UK,PHS,107,Power,-0.0
UK,PHS,108,Power,-0.0
UK,PHS,109,Power,-0.0
UK,PHS,110,Power,-0.0
UK,PHS,111,Power,-0.0
UK,PHS,112,Power,-0.0
UK,PHS,113,Power,-0.0
UK,PHS,114,Power,-0.0
UK,PHS,115,Power,-0.0
UK,PHS,116,Power,-0.0
UK,PHS,117,Power,-0.0
UK,PHS,118,Power,-0.0
UK,PHS,119,Power,-0.0
UK,PHS,120,Power,-0.0
UK,H2Tank,1,H2,28.4552514890202
UK,H2Tank,2,H2,28.4552514890202
UK,H2Tank,3,H2,28.4552514890202
UK,H2Tank,4,H2,27.818708886843876
UK,H2Tank,5,H2,17.292393097370194
UK,H2Tank,6,H2,14.632182297168532
UK,H2Tank,7,H2,10.082554718221164
UK,H2Tank,8,H2,10.082554718221164
UK,H2Tank,9,H2,10.082554718221164
UK,H2Tank,10,H2,13.537806207241362
UK,H2Tank,11,H2,21.74305769626156
UK,H2Tank,12,H2,29.948309185281758
UK,H2Tank,13,H2,29.948309185281758
UK,H2Tank,14,H2,29.948309185281758
UK,H2Tank,15,H2,21.633333242736214
UK,H2Tank,16,H2,12.392181842902046
UK,H2Tank,17,H2,6.728172579909984
UK,H2Tank,18,H2,6.728172579909984
UK,H2Tank,19,H2,6.728172579909984
UK,H2Tank,20,H2,4.722131850251257
UK,H2Tank,21,H2,1.0445897156236397
UK,H2Tank,22,H2,-0.0
UK,H2Tank,23,H2,-0.0
UK,H2Tank,24,H2,-0.0
UK,H2Tank,25,H2,-0.0
UK,H2Tank,26,H2,-0.0
UK,H2Tank,27,H2,0.0
UK,H2Tank,28,H2,5.219492527885161
UK,H2Tank,29,H2,12.463275249894586
UK,H2Tank,30,H2,12.463275249894586
UK,H2Tank,31,H2,12.463275249894586
UK,H2Tank,32,H2,16.79249632765007
UK,H2Tank,33,H2,16.79249632765007
UK,H2Tank,34,H2,18.147655907499708
UK,H2Tank,35,H2,26.352907396519903
UK,H2Tank,36,H2,29.82191503912883
UK,H2Tank,37,H2,29.82191503912883
UK,H2Tank,38,H2,29.003299131933108
UK,H2Tank,39,H2,19.302718633713255
UK,H2Tank,40,H2,11.130768209480834
UK,H2Tank,41,H2,4.589839922090519
UK,H2Tank,42,H2,2.929560550489681
UK,H2Tank,43,H2,2.929560550489681
UK,H2Tank,44,H2,2.929560550489681
UK,H2Tank,45,H2,2.929560550489681
UK,H2Tank,46,H2,1.8248451341314458
UK,H2Tank,47,H2,0.8918707243982512
UK,H2Tank,48,H2,0.8918707243982512
UK,H2Tank,49,H2,-0.0
UK,H2Tank,50,H2,0.0
UK,H2Tank,51,H2,-0.0
UK,H2Tank,52,H2,3.844131599249999
UK,H2Tank,53,H2,10.162407755153733
UK,H2Tank,54,H2,22.037407755153733
UK,H2Tank,55,H2,32.95944691030746
UK,H2Tank,56,H2,36.406309339461195
UK,H2Tank,57,H2,42.62460064346668
UK,H2Tank,58,H2,48.52087376151293
UK,H2Tank,59,H2,50.0
UK,H2Tank,60,H2,50.0
UK,H2Tank,61,H2,50.0
UK,H2Tank,62,H2,42.98245614035088
UK,H2Tank,63,H2,35.96491228070175
UK,H2Tank,64,H2,28.94736842105263
UK,H2Tank,65,H2,21.929824561403507
UK,H2Tank,66,H2,14.912280701754383
UK,H2Tank,67,H2,14.035087719298245
UK,H2Tank,68,H2,7.017543859649122
UK,H2Tank,69,H2,-0.0
UK,H2Tank,70,H2,-0.0
UK,H2Tank,71,H2,-0.0
UK,H2Tank,72,H2,-0.0
UK,H2Tank,73,H2,-0.0
UK,H2Tank,74,H2,0.0
UK,H2Tank,75,H2,8.205251489020197
UK,H2Tank,76,H2,16.410502978040395
UK,H2Tank,77,H2,24.61575446706059
UK,H2Tank,78,H2,32.82100595608079
UK,H2Tank,79,H2,39.67962328773452
UK,H2Tank,80,H2,47.88487477675472
UK,H2Tank,81,H2,50.0
UK,H2Tank,82,H2,50.0
UK,H2Tank,83,H2,50.0
UK,H2Tank,84,H2,50.0
UK,H2Tank,85,H2,50.0
UK,H2Tank,86,H2,50.0
UK,H2Tank,87,H2,50.0
UK,H2Tank,88,H2,50.0
UK,H2Tank,89,H2,47.88598807657225
UK,H2Tank,90,H2,47.88598807657225
UK,H2Tank,91,H2,47.88598807657225
UK,H2Tank,92,H2,47.88598807657225
UK,H2Tank,93,H2,47.88598807657225
UK,H2Tank,94,H2,47.88598807657225
UK,H2Tank,95,H2,47.88598807657225
UK,H2Tank,96,H2,47.88598807657225
UK,H2Tank,97,H2,47.88598807657225
UK,H2Tank,98,H2,47.88598807657225
UK,H2Tank,99,H2,47.88598807657225
UK,H2Tank,100,H2,47.88598807657225
UK,H2Tank,101,H2,49.30732811058167
UK,H2Tank,102,H2,50.0
UK,H2Tank,103,H2,50.0
UK,H2Tank,104,H2,50.0
UK,H2Tank,105,H2,50.0
UK,H2Tank,106,H2,50.0
UK,H2Tank,107,H2,50.0
UK,H2Tank,108,H2,45.61044900963673
UK,H2Tank,109,H2,36.29953394664467
UK,H2Tank,110,H2,24.79801158891577
UK,H2Tank,111,H2,24.79801158891577
UK,H2Tank,112,H2,24.79801158891577
UK,H2Tank,113,H2,24.79801158891577
UK,H2Tank,114,H2,25.0
UK,H2Tank,115,H2,25.0
UK,H2Tank,116,H2,25.0
UK,H2Tank,117,H2,25.0
UK,H2Tank,118,H2,25.0
UK,H2Tank,119,H2,25.0
UK,H2Tank,120,H2,25.0
