From,To,Hour,Fuel,Value,Technology
NO,DE,107,Heat,-0.0,Export
DK,DE,107,Heat,-0.0,Export
UK,DE,107,Heat,-0.0,Export
DE,FR,107,Heat,-0.0,Export
FR,FR,107,Heat,-0.0,Export
NO,FR,107,Heat,-0.0,Export
DK,FR,107,Heat,-0.0,Export
UK,FR,107,Heat,-0.0,Export
DE,NO,107,Heat,-0.0,Export
FR,NO,107,Heat,-0.0,Export
NO,NO,107,Heat,-0.0,Export
DK,NO,107,Heat,-0.0,Export
UK,NO,107,Heat,-0.0,Export
DE,DK,107,Heat,-0.0,Export
FR,DK,107,Heat,-0.0,Export
NO,DK,107,Heat,-0.0,Export
DK,DK,107,Heat,-0.0,Export
UK,DK,107,Heat,-0.0,Export
DE,UK,107,Heat,-0.0,Export
FR,UK,107,Heat,-0.0,Export
NO,UK,107,Heat,-0.0,Export
DK,UK,107,Heat,-0.0,Export
UK,UK,107,Heat,-0.0,Export
DE,DE,108,Heat,-0.0,Export
FR,DE,108,Heat,-0.0,Export
NO,DE,108,Heat,-0.0,Export
DK,DE,108,Heat,-0.0,Export
UK,DE,108,Heat,-0.0,Export
DE,FR,108,Heat,-0.0,Export
FR,FR,108,Heat,-0.0,Export
NO,FR,108,Heat,-0.0,Export
DK,FR,108,Heat,-0.0,Export
UK,FR,108,Heat,-0.0,Export
DE,NO,108,Heat,-0.0,Export
FR,NO,108,Heat,-0.0,Export
NO,NO,108,Heat,-0.0,Export
DK,NO,108,Heat,-0.0,Export
UK,NO,108,Heat,-0.0,Export
DE,DK,108,Heat,-0.0,Export
FR,DK,108,Heat,-0.0,Export
NO,DK,108,Heat,-0.0,Export
DK,DK,108,Heat,-0.0,Export
UK,DK,108,Heat,-0.0,Export
DE,UK,108,Heat,-0.0,Export
FR,UK,108,Heat,-0.0,Export
NO,UK,108,Heat,-0.0,Export
DK,UK,108,Heat,-0.0,Export
UK,UK,108,Heat,-0.0,Export
DE,DE,109,Heat,-0.0,Export
FR,DE,109,Heat,-0.0,Export
NO,DE,109,Heat,-0.0,Export
DK,DE,109,Heat,-0.0,Export
UK,DE,109,Heat,-0.0,Export
DE,FR,109,Heat,-0.0,Export
FR,FR,109,Heat,-0.0,Export
NO,FR,109,Heat,-0.0,Export
DK,FR,109,Heat,-0.0,Export
UK,FR,109,Heat,-0.0,Export
DE,NO,109,Heat,-0.0,Export
FR,NO,109,Heat,-0.0,Export
NO,NO,109,Heat,-0.0,Export
DK,NO,109,Heat,-0.0,Export
UK,NO,109,Heat,-0.0,Export
DE,DK,109,Heat,-0.0,Export
FR,DK,109,Heat,-0.0,Export
NO,DK,109,Heat,-0.0,Export
DK,DK,109,Heat,-0.0,Export
UK,DK,109,Heat,-0.0,Export
DE,UK,109,Heat,-0.0,Export
FR,UK,109,Heat,-0.0,Export
NO,UK,109,Heat,-0.0,Export
DK,UK,109,Heat,-0.0,Export
UK,UK,109,Heat,-0.0,Export
DE,DE,110,Heat,-0.0,Export
FR,DE,110,Heat,-0.0,Export
NO,DE,110,Heat,-0.0,Export
DK,DE,110,Heat,-0.0,Export
UK,DE,110,Heat,-0.0,Export
DE,FR,110,Heat,-0.0,Export
FR,FR,110,Heat,-0.0,Export
NO,FR,110,Heat,-0.0,Export
DK,FR,110,Heat,-0.0,Export
UK,FR,110,Heat,-0.0,Export
DE,NO,110,Heat,-0.0,Export
FR,NO,110,Heat,-0.0,Export
NO,NO,110,Heat,-0.0,Export
DK,NO,110,Heat,-0.0,Export
UK,NO,110,Heat,-0.0,Export
DE,DK,110,Heat,-0.0,Export
FR,DK,110,Heat,-0.0,Export
NO,DK,110,Heat,-0.0,Export
DK,DK,110,Heat,-0.0,Export
UK,DK,110,Heat,-0.0,Export
DE,UK,110,Heat,-0.0,Export
FR,UK,110,Heat,-0.0,Export
NO,UK,110,Heat,-0.0,Export
DK,UK,110,Heat,-0.0,Export
UK,UK,110,Heat,-0.0,Export
DE,DE,111,Heat,-0.0,Export
FR,DE,111,Heat,-0.0,Export
NO,DE,111,Heat,-0.0,Export
DK,DE,111,Heat,-0.0,Export
UK,DE,111,Heat,-0.0,Export
DE,FR,111,Heat,-0.0,Export
FR,FR,111,Heat,-0.0,Export
NO,FR,111,Heat,-0.0,Export
DK,FR,111,Heat,-0.0,Export
UK,FR,111,Heat,-0.0,Export
DE,NO,111,Heat,-0.0,Export
FR,NO,111,Heat,-0.0,Export
NO,NO,111,Heat,-0.0,Export
DK,NO,111,Heat,-0.0,Export
UK,NO,111,Heat,-0.0,Export
DE,DK,111,Heat,-0.0,Export
FR,DK,111,Heat,-0.0,Export
NO,DK,111,Heat,-0.0,Export
DK,DK,111,Heat,-0.0,Export
UK,DK,111,Heat,-0.0,Export
DE,UK,111,Heat,-0.0,Export
FR,UK,111,Heat,-0.0,Export
NO,UK,111,Heat,-0.0,Export
DK,UK,111,Heat,-0.0,Export
UK,UK,111,Heat,-0.0,Export
DE,DE,112,Heat,-0.0,Export
FR,DE,112,Heat,-0.0,Export
NO,DE,112,Heat,-0.0,Export
DK,DE,112,Heat,-0.0,Export
UK,DE,112,Heat,-0.0,Export
DE,FR,112,Heat,-0.0,Export
FR,FR,112,Heat,-0.0,Export
NO,FR,112,Heat,-0.0,Export
DK,FR,112,Heat,-0.0,Export
UK,FR,112,Heat,-0.0,Export
DE,NO,112,Heat,-0.0,Export
FR,NO,112,Heat,-0.0,Export
NO,NO,112,Heat,-0.0,Export
DK,NO,112,Heat,-0.0,Export
UK,NO,112,Heat,-0.0,Export
DE,DK,112,Heat,-0.0,Export
FR,DK,112,Heat,-0.0,Export
NO,DK,112,Heat,-0.0,Export
DK,DK,112,Heat,-0.0,Export
UK,DK,112,Heat,-0.0,Export
DE,UK,112,Heat,-0.0,Export
FR,UK,112,Heat,-0.0,Export
NO,UK,112,Heat,-0.0,Export
DK,UK,112,Heat,-0.0,Export
UK,UK,112,Heat,-0.0,Export
DE,DE,113,Heat,-0.0,Export
FR,DE,113,Heat,-0.0,Export
NO,DE,113,Heat,-0.0,Export
DK,DE,113,Heat,-0.0,Export
UK,DE,113,Heat,-0.0,Export
DE,FR,113,Heat,-0.0,Export
FR,FR,113,Heat,-0.0,Export
NO,FR,113,Heat,-0.0,Export
DK,FR,113,Heat,-0.0,Export
UK,FR,113,Heat,-0.0,Export
DE,NO,113,Heat,-0.0,Export
FR,NO,113,Heat,-0.0,Export
NO,NO,113,Heat,-0.0,Export
DK,NO,113,Heat,-0.0,Export
UK,NO,113,Heat,-0.0,Export
DE,DK,113,Heat,-0.0,Export
FR,DK,113,Heat,-0.0,Export
NO,DK,113,Heat,-0.0,Export
DK,DK,113,Heat,-0.0,Export
UK,DK,113,Heat,-0.0,Export
DE,UK,113,Heat,-0.0,Export
FR,UK,113,Heat,-0.0,Export
NO,UK,113,Heat,-0.0,Export
DK,UK,113,Heat,-0.0,Export
UK,UK,113,Heat,-0.0,Export
DE,DE,114,Heat,-0.0,Export
FR,DE,114,Heat,-0.0,Export
NO,DE,114,Heat,-0.0,Export
DK,DE,114,Heat,-0.0,Export
UK,DE,114,Heat,-0.0,Export
DE,FR,114,Heat,-0.0,Export
FR,FR,114,Heat,-0.0,Export
NO,FR,114,Heat,-0.0,Export
DK,FR,114,Heat,-0.0,Export
UK,FR,114,Heat,-0.0,Export
DE,NO,114,Heat,-0.0,Export
FR,NO,114,Heat,-0.0,Export
NO,NO,114,Heat,-0.0,Export
DK,NO,114,Heat,-0.0,Export
UK,NO,114,Heat,-0.0,Export
DE,DK,114,Heat,-0.0,Export
FR,DK,114,Heat,-0.0,Export
NO,DK,114,Heat,-0.0,Export
DK,DK,114,Heat,-0.0,Export
UK,DK,114,Heat,-0.0,Export
DE,UK,114,Heat,-0.0,Export
FR,UK,114,Heat,-0.0,Export
NO,UK,114,Heat,-0.0,Export
DK,UK,114,Heat,-0.0,Export
UK,UK,114,Heat,-0.0,Export
DE,DE,115,Heat,-0.0,Export
FR,DE,115,Heat,-0.0,Export
NO,DE,115,Heat,-0.0,Export
DK,DE,115,Heat,-0.0,Export
UK,DE,115,Heat,-0.0,Export
DE,FR,115,Heat,-0.0,Export
FR,FR,115,Heat,-0.0,Export
NO,FR,115,Heat,-0.0,Export
DK,FR,115,Heat,-0.0,Export
UK,FR,115,Heat,-0.0,Export
DE,NO,115,Heat,-0.0,Export
FR,NO,115,Heat,-0.0,Export
NO,NO,115,Heat,-0.0,Export
DK,NO,115,Heat,-0.0,Export
UK,NO,115,Heat,-0.0,Export
DE,DK,115,Heat,-0.0,Export
FR,DK,115,Heat,-0.0,Export
NO,DK,115,Heat,-0.0,Export
DK,DK,115,Heat,-0.0,Export
UK,DK,115,Heat,-0.0,Export
DE,UK,115,Heat,-0.0,Export
FR,UK,115,Heat,-0.0,Export
NO,UK,115,Heat,-0.0,Export
DK,UK,115,Heat,-0.0,Export
UK,UK,115,Heat,-0.0,Export
DE,DE,116,Heat,-0.0,Export
FR,DE,116,Heat,-0.0,Export
NO,DE,116,Heat,-0.0,Export
DK,DE,116,Heat,-0.0,Export
UK,DE,116,Heat,-0.0,Export
DE,FR,116,Heat,-0.0,Export
FR,FR,116,Heat,-0.0,Export
NO,FR,116,Heat,-0.0,Export
DK,FR,116,Heat,-0.0,Export
UK,FR,116,Heat,-0.0,Export
DE,NO,116,Heat,-0.0,Export
FR,NO,116,Heat,-0.0,Export
NO,NO,116,Heat,-0.0,Export
DK,NO,116,Heat,-0.0,Export
UK,NO,116,Heat,-0.0,Export
DE,DK,116,Heat,-0.0,Export
FR,DK,116,Heat,-0.0,Export
NO,DK,116,Heat,-0.0,Export
DK,DK,116,Heat,-0.0,Export
UK,DK,116,Heat,-0.0,Export
DE,UK,116,Heat,-0.0,Export
FR,UK,116,Heat,-0.0,Export
NO,UK,116,Heat,-0.0,Export
DK,UK,116,Heat,-0.0,Export
UK,UK,116,Heat,-0.0,Export
DE,DE,117,Heat,-0.0,Export
FR,DE,117,Heat,-0.0,Export
NO,DE,117,Heat,-0.0,Export
DK,DE,117,Heat,-0.0,Export
UK,DE,117,Heat,-0.0,Export
DE,FR,117,Heat,-0.0,Export
FR,FR,117,Heat,-0.0,Export
NO,FR,117,Heat,-0.0,Export
DK,FR,117,Heat,-0.0,Export
UK,FR,117,Heat,-0.0,Export
DE,NO,117,Heat,-0.0,Export
FR,NO,117,Heat,-0.0,Export
NO,NO,117,Heat,-0.0,Export
DK,NO,117,Heat,-0.0,Export
UK,NO,117,Heat,-0.0,Export
DE,DK,117,Heat,-0.0,Export
FR,DK,117,Heat,-0.0,Export
NO,DK,117,Heat,-0.0,Export
DK,DK,117,Heat,-0.0,Export
UK,DK,117,Heat,-0.0,Export
DE,UK,117,Heat,-0.0,Export
FR,UK,117,Heat,-0.0,Export
NO,UK,117,Heat,-0.0,Export
DK,UK,117,Heat,-0.0,Export
UK,UK,117,Heat,-0.0,Export
DE,DE,118,Heat,-0.0,Export
FR,DE,118,Heat,-0.0,Export
NO,DE,118,Heat,-0.0,Export
DK,DE,118,Heat,-0.0,Export
UK,DE,118,Heat,-0.0,Export
DE,FR,118,Heat,-0.0,Export
FR,FR,118,Heat,-0.0,Export
NO,FR,118,Heat,-0.0,Export
DK,FR,118,Heat,-0.0,Export
UK,FR,118,Heat,-0.0,Export
DE,NO,118,Heat,-0.0,Export
FR,NO,118,Heat,-0.0,Export
NO,NO,118,Heat,-0.0,Export
DK,NO,118,Heat,-0.0,Export
UK,NO,118,Heat,-0.0,Export
DE,DK,118,Heat,-0.0,Export
FR,DK,118,Heat,-0.0,Export
NO,DK,118,Heat,-0.0,Export
DK,DK,118,Heat,-0.0,Export
UK,DK,118,Heat,-0.0,Export
DE,UK,118,Heat,-0.0,Export
FR,UK,118,Heat,-0.0,Export
NO,UK,118,Heat,-0.0,Export
DK,UK,118,Heat,-0.0,Export
UK,UK,118,Heat,-0.0,Export
DE,DE,119,Heat,-0.0,Export
FR,DE,119,Heat,-0.0,Export
NO,DE,119,Heat,-0.0,Export
DK,DE,119,Heat,-0.0,Export
UK,DE,119,Heat,-0.0,Export
DE,FR,119,Heat,-0.0,Export
FR,FR,119,Heat,-0.0,Export
NO,FR,119,Heat,-0.0,Export
DK,FR,119,Heat,-0.0,Export
UK,FR,119,Heat,-0.0,Export
DE,NO,119,Heat,-0.0,Export
FR,NO,119,Heat,-0.0,Export
NO,NO,119,Heat,-0.0,Export
DK,NO,119,Heat,-0.0,Export
UK,NO,119,Heat,-0.0,Export
DE,DK,119,Heat,-0.0,Export
FR,DK,119,Heat,-0.0,Export
NO,DK,119,Heat,-0.0,Export
DK,DK,119,Heat,-0.0,Export
UK,DK,119,Heat,-0.0,Export
DE,UK,119,Heat,-0.0,Export
FR,UK,119,Heat,-0.0,Export
NO,UK,119,Heat,-0.0,Export
DK,UK,119,Heat,-0.0,Export
UK,UK,119,Heat,-0.0,Export
DE,DE,120,Heat,-0.0,Export
FR,DE,120,Heat,-0.0,Export
NO,DE,120,Heat,-0.0,Export
DK,DE,120,Heat,-0.0,Export
UK,DE,120,Heat,-0.0,Export
DE,FR,120,Heat,-0.0,Export
FR,FR,120,Heat,-0.0,Export
NO,FR,120,Heat,-0.0,Export
DK,FR,120,Heat,-0.0,Export
UK,FR,120,Heat,-0.0,Export
DE,NO,120,Heat,-0.0,Export
FR,NO,120,Heat,-0.0,Export
NO,NO,120,Heat,-0.0,Export
DK,NO,120,Heat,-0.0,Export
UK,NO,120,Heat,-0.0,Export
DE,DK,120,Heat,-0.0,Export
FR,DK,120,Heat,-0.0,Export
NO,DK,120,Heat,-0.0,Export
DK,DK,120,Heat,-0.0,Export
UK,DK,120,Heat,-0.0,Export
DE,UK,120,Heat,-0.0,Export
FR,UK,120,Heat,-0.0,Export
NO,UK,120,Heat,-0.0,Export
DK,UK,120,Heat,-0.0,Export
UK,UK,120,Heat,-0.0,Export
DE,DE,1,Coal,-0.0,Export
FR,DE,1,Coal,-0.0,Export
NO,DE,1,Coal,-0.0,Export
DK,DE,1,Coal,3.155999999999999,Export
UK,DE,1,Coal,-0.0,Export
DE,FR,1,Coal,3.155999999999999,Export
FR,FR,1,Coal,-0.0,Export
NO,FR,1,Coal,-0.0,Export
DK,FR,1,Coal,-0.0,Export
UK,FR,1,Coal,20.0,Export
DE,NO,1,Coal,-0.0,Export
FR,NO,1,Coal,-0.0,Export
NO,NO,1,Coal,-0.0,Export
DK,NO,1,Coal,-0.0,Export
UK,NO,1,Coal,3.155999999999999,Export
DE,DK,1,Coal,-0.0,Export
FR,DK,1,Coal,-0.0,Export
NO,DK,1,Coal,3.155999999999999,Export
DK,DK,1,Coal,-0.0,Export
UK,DK,1,Coal,-0.0,Export
DE,UK,1,Coal,-0.0,Export
FR,UK,1,Coal,-0.0,Export
NO,UK,1,Coal,-0.0,Export
DK,UK,1,Coal,-0.0,Export
UK,UK,1,Coal,-0.0,Export
DE,DE,2,Coal,-0.0,Export
FR,DE,2,Coal,-0.0,Export
NO,DE,2,Coal,-0.0,Export
DK,DE,2,Coal,5.194628280000003,Export
UK,DE,2,Coal,-0.0,Export
DE,FR,2,Coal,5.194628280000003,Export
FR,FR,2,Coal,-0.0,Export
NO,FR,2,Coal,-0.0,Export
DK,FR,2,Coal,-0.0,Export
UK,FR,2,Coal,20.0,Export
DE,NO,2,Coal,-0.0,Export
FR,NO,2,Coal,-0.0,Export
NO,NO,2,Coal,-0.0,Export
DK,NO,2,Coal,-0.0,Export
UK,NO,2,Coal,5.194628280000003,Export
DE,DK,2,Coal,-0.0,Export
FR,DK,2,Coal,-0.0,Export
NO,DK,2,Coal,5.194628280000003,Export
DK,DK,2,Coal,-0.0,Export
UK,DK,2,Coal,-0.0,Export
DE,UK,2,Coal,-0.0,Export
FR,UK,2,Coal,-0.0,Export
NO,UK,2,Coal,-0.0,Export
DK,UK,2,Coal,-0.0,Export
UK,UK,2,Coal,-0.0,Export
DE,DE,3,Coal,-0.0,Export
FR,DE,3,Coal,-0.0,Export
NO,DE,3,Coal,-0.0,Export
DK,DE,3,Coal,18.593333333333334,Export
UK,DE,3,Coal,-0.0,Export
DE,FR,3,Coal,18.593333333333334,Export
FR,FR,3,Coal,-0.0,Export
NO,FR,3,Coal,-0.0,Export
DK,FR,3,Coal,-0.0,Export
UK,FR,3,Coal,20.0,Export
DE,NO,3,Coal,-0.0,Export
FR,NO,3,Coal,-0.0,Export
NO,NO,3,Coal,-0.0,Export
DK,NO,3,Coal,-0.0,Export
UK,NO,3,Coal,18.593333333333334,Export
DE,DK,3,Coal,-0.0,Export
FR,DK,3,Coal,-0.0,Export
NO,DK,3,Coal,18.593333333333334,Export
DK,DK,3,Coal,-0.0,Export
UK,DK,3,Coal,-0.0,Export
DE,UK,3,Coal,-0.0,Export
FR,UK,3,Coal,-0.0,Export
NO,UK,3,Coal,-0.0,Export
DK,UK,3,Coal,-0.0,Export
UK,UK,3,Coal,-0.0,Export
DE,DE,4,Coal,-0.0,Export
FR,DE,4,Coal,-0.0,Export
NO,DE,4,Coal,-0.0,Export
DK,DE,4,Coal,18.593333333333334,Export
UK,DE,4,Coal,-0.0,Export
DE,FR,4,Coal,18.593333333333334,Export
FR,FR,4,Coal,-0.0,Export
NO,FR,4,Coal,-0.0,Export
DK,FR,4,Coal,-0.0,Export
UK,FR,4,Coal,20.0,Export
DE,NO,4,Coal,-0.0,Export
FR,NO,4,Coal,-0.0,Export
NO,NO,4,Coal,-0.0,Export
DK,NO,4,Coal,-0.0,Export
UK,NO,4,Coal,18.593333333333334,Export
DE,DK,4,Coal,-0.0,Export
FR,DK,4,Coal,-0.0,Export
NO,DK,4,Coal,18.593333333333334,Export
DK,DK,4,Coal,-0.0,Export
UK,DK,4,Coal,-0.0,Export
DE,UK,4,Coal,-0.0,Export
FR,UK,4,Coal,-0.0,Export
NO,UK,4,Coal,-0.0,Export
DK,UK,4,Coal,-0.0,Export
UK,UK,4,Coal,-0.0,Export
DE,DE,5,Coal,-0.0,Export
FR,DE,5,Coal,-0.0,Export
NO,DE,5,Coal,-0.0,Export
DK,DE,5,Coal,6.757495780000003,Export
UK,DE,5,Coal,-0.0,Export
DE,FR,5,Coal,6.757495780000003,Export
FR,FR,5,Coal,-0.0,Export
NO,FR,5,Coal,-0.0,Export
DK,FR,5,Coal,-0.0,Export
UK,FR,5,Coal,20.0,Export
DE,NO,5,Coal,-0.0,Export
FR,NO,5,Coal,-0.0,Export
NO,NO,5,Coal,-0.0,Export
DK,NO,5,Coal,-0.0,Export
UK,NO,5,Coal,6.757495780000003,Export
DE,DK,5,Coal,-0.0,Export
FR,DK,5,Coal,-0.0,Export
NO,DK,5,Coal,6.757495780000003,Export
DK,DK,5,Coal,-0.0,Export
UK,DK,5,Coal,-0.0,Export
DE,UK,5,Coal,-0.0,Export
FR,UK,5,Coal,-0.0,Export
NO,UK,5,Coal,-0.0,Export
DK,UK,5,Coal,-0.0,Export
UK,UK,5,Coal,-0.0,Export
DE,DE,6,Coal,-0.0,Export
FR,DE,6,Coal,-0.0,Export
NO,DE,6,Coal,-0.0,Export
DK,DE,6,Coal,-0.0,Export
UK,DE,6,Coal,-0.0,Export
DE,FR,6,Coal,-0.0,Export
FR,FR,6,Coal,-0.0,Export
NO,FR,6,Coal,-0.0,Export
DK,FR,6,Coal,-0.0,Export
UK,FR,6,Coal,20.0,Export
DE,NO,6,Coal,-0.0,Export
FR,NO,6,Coal,-0.0,Export
NO,NO,6,Coal,-0.0,Export
DK,NO,6,Coal,-0.0,Export
UK,NO,6,Coal,-0.0,Export
DE,DK,6,Coal,-0.0,Export
FR,DK,6,Coal,-0.0,Export
NO,DK,6,Coal,-0.0,Export
DK,DK,6,Coal,-0.0,Export
UK,DK,6,Coal,-0.0,Export
DE,UK,6,Coal,-0.0,Export
FR,UK,6,Coal,-0.0,Export
NO,UK,6,Coal,-0.0,Export
DK,UK,6,Coal,-0.0,Export
UK,UK,6,Coal,-0.0,Export
DE,DE,7,Coal,-0.0,Export
FR,DE,7,Coal,-0.0,Export
NO,DE,7,Coal,-0.0,Export
DK,DE,7,Coal,-0.0,Export
UK,DE,7,Coal,-0.0,Export
DE,FR,7,Coal,-0.0,Export
FR,FR,7,Coal,-0.0,Export
NO,FR,7,Coal,-0.0,Export
DK,FR,7,Coal,-0.0,Export
UK,FR,7,Coal,20.0,Export
DE,NO,7,Coal,-0.0,Export
FR,NO,7,Coal,-0.0,Export
NO,NO,7,Coal,-0.0,Export
DK,NO,7,Coal,-0.0,Export
UK,NO,7,Coal,-0.0,Export
DE,DK,7,Coal,-0.0,Export
FR,DK,7,Coal,-0.0,Export
NO,DK,7,Coal,-0.0,Export
DK,DK,7,Coal,-0.0,Export
UK,DK,7,Coal,-0.0,Export
DE,UK,7,Coal,-0.0,Export
FR,UK,7,Coal,-0.0,Export
NO,UK,7,Coal,-0.0,Export
DK,UK,7,Coal,-0.0,Export
UK,UK,7,Coal,-0.0,Export
DE,DE,8,Coal,-0.0,Export
FR,DE,8,Coal,-0.0,Export
NO,DE,8,Coal,-0.0,Export
DK,DE,8,Coal,-0.0,Export
UK,DE,8,Coal,-0.0,Export
DE,FR,8,Coal,-0.0,Export
FR,FR,8,Coal,-0.0,Export
NO,FR,8,Coal,-0.0,Export
DK,FR,8,Coal,-0.0,Export
UK,FR,8,Coal,20.0,Export
DE,NO,8,Coal,-0.0,Export
FR,NO,8,Coal,-0.0,Export
NO,NO,8,Coal,-0.0,Export
DK,NO,8,Coal,-0.0,Export
UK,NO,8,Coal,-0.0,Export
DE,DK,8,Coal,-0.0,Export
FR,DK,8,Coal,-0.0,Export
NO,DK,8,Coal,-0.0,Export
DK,DK,8,Coal,-0.0,Export
UK,DK,8,Coal,-0.0,Export
DE,UK,8,Coal,-0.0,Export
FR,UK,8,Coal,-0.0,Export
NO,UK,8,Coal,-0.0,Export
DK,UK,8,Coal,-0.0,Export
UK,UK,8,Coal,-0.0,Export
DE,DE,9,Coal,-0.0,Export
FR,DE,9,Coal,-0.0,Export
NO,DE,9,Coal,-0.0,Export
DK,DE,9,Coal,-0.0,Export
UK,DE,9,Coal,-0.0,Export
DE,FR,9,Coal,-0.0,Export
FR,FR,9,Coal,-0.0,Export
NO,FR,9,Coal,-0.0,Export
DK,FR,9,Coal,-0.0,Export
UK,FR,9,Coal,20.0,Export
DE,NO,9,Coal,-0.0,Export
FR,NO,9,Coal,-0.0,Export
NO,NO,9,Coal,-0.0,Export
DK,NO,9,Coal,-0.0,Export
UK,NO,9,Coal,-0.0,Export
DE,DK,9,Coal,-0.0,Export
FR,DK,9,Coal,-0.0,Export
NO,DK,9,Coal,-0.0,Export
DK,DK,9,Coal,-0.0,Export
UK,DK,9,Coal,-0.0,Export
DE,UK,9,Coal,-0.0,Export
FR,UK,9,Coal,-0.0,Export
NO,UK,9,Coal,-0.0,Export
DK,UK,9,Coal,-0.0,Export
UK,UK,9,Coal,-0.0,Export
DE,DE,10,Coal,-0.0,Export
FR,DE,10,Coal,-0.0,Export
NO,DE,10,Coal,-0.0,Export
DK,DE,10,Coal,-0.0,Export
UK,DE,10,Coal,-0.0,Export
DE,FR,10,Coal,-0.0,Export
FR,FR,10,Coal,-0.0,Export
NO,FR,10,Coal,-0.0,Export
DK,FR,10,Coal,-0.0,Export
UK,FR,10,Coal,20.0,Export
DE,NO,10,Coal,-0.0,Export
FR,NO,10,Coal,-0.0,Export
NO,NO,10,Coal,-0.0,Export
DK,NO,10,Coal,-0.0,Export
UK,NO,10,Coal,-0.0,Export
DE,DK,10,Coal,-0.0,Export
FR,DK,10,Coal,-0.0,Export
NO,DK,10,Coal,-0.0,Export
DK,DK,10,Coal,-0.0,Export
UK,DK,10,Coal,-0.0,Export
DE,UK,10,Coal,-0.0,Export
FR,UK,10,Coal,-0.0,Export
NO,UK,10,Coal,-0.0,Export
DK,UK,10,Coal,-0.0,Export
UK,UK,10,Coal,-0.0,Export
DE,DE,11,Coal,-0.0,Export
FR,DE,11,Coal,-0.0,Export
NO,DE,11,Coal,-0.0,Export
DK,DE,11,Coal,-0.0,Export
UK,DE,11,Coal,-0.0,Export
DE,FR,11,Coal,-0.0,Export
FR,FR,11,Coal,-0.0,Export
NO,FR,11,Coal,-0.0,Export
DK,FR,11,Coal,-0.0,Export
UK,FR,11,Coal,15.302000000000001,Export
DE,NO,11,Coal,-0.0,Export
FR,NO,11,Coal,-0.0,Export
NO,NO,11,Coal,-0.0,Export
DK,NO,11,Coal,-0.0,Export
UK,NO,11,Coal,-0.0,Export
DE,DK,11,Coal,-0.0,Export
FR,DK,11,Coal,-0.0,Export
NO,DK,11,Coal,-0.0,Export
DK,DK,11,Coal,-0.0,Export
UK,DK,11,Coal,-0.0,Export
DE,UK,11,Coal,-0.0,Export
FR,UK,11,Coal,-0.0,Export
NO,UK,11,Coal,-0.0,Export
DK,UK,11,Coal,-0.0,Export
UK,UK,11,Coal,-0.0,Export
DE,DE,12,Coal,-0.0,Export
FR,DE,12,Coal,-0.0,Export
NO,DE,12,Coal,-0.0,Export
DK,DE,12,Coal,-0.0,Export
UK,DE,12,Coal,-0.0,Export
DE,FR,12,Coal,-0.0,Export
FR,FR,12,Coal,-0.0,Export
NO,FR,12,Coal,-0.0,Export
DK,FR,12,Coal,-0.0,Export
UK,FR,12,Coal,14.770000000000001,Export
DE,NO,12,Coal,-0.0,Export
FR,NO,12,Coal,-0.0,Export
NO,NO,12,Coal,-0.0,Export
DK,NO,12,Coal,-0.0,Export
UK,NO,12,Coal,-0.0,Export
DE,DK,12,Coal,-0.0,Export
FR,DK,12,Coal,-0.0,Export
NO,DK,12,Coal,-0.0,Export
DK,DK,12,Coal,-0.0,Export
UK,DK,12,Coal,-0.0,Export
DE,UK,12,Coal,-0.0,Export
FR,UK,12,Coal,-0.0,Export
NO,UK,12,Coal,-0.0,Export
DK,UK,12,Coal,-0.0,Export
UK,UK,12,Coal,-0.0,Export
DE,DE,13,Coal,-0.0,Export
FR,DE,13,Coal,-0.0,Export
NO,DE,13,Coal,-0.0,Export
DK,DE,13,Coal,-0.0,Export
UK,DE,13,Coal,-0.0,Export
DE,FR,13,Coal,-0.0,Export
FR,FR,13,Coal,-0.0,Export
NO,FR,13,Coal,-0.0,Export
DK,FR,13,Coal,-0.0,Export
UK,FR,13,Coal,20.0,Export
DE,NO,13,Coal,-0.0,Export
FR,NO,13,Coal,-0.0,Export
NO,NO,13,Coal,-0.0,Export
DK,NO,13,Coal,-0.0,Export
UK,NO,13,Coal,-0.0,Export
DE,DK,13,Coal,-0.0,Export
FR,DK,13,Coal,-0.0,Export
NO,DK,13,Coal,-0.0,Export
DK,DK,13,Coal,-0.0,Export
UK,DK,13,Coal,-0.0,Export
DE,UK,13,Coal,-0.0,Export
FR,UK,13,Coal,-0.0,Export
NO,UK,13,Coal,-0.0,Export
DK,UK,13,Coal,-0.0,Export
UK,UK,13,Coal,-0.0,Export
DE,DE,14,Coal,-0.0,Export
FR,DE,14,Coal,-0.0,Export
NO,DE,14,Coal,-0.0,Export
DK,DE,14,Coal,-0.0,Export
UK,DE,14,Coal,-0.0,Export
DE,FR,14,Coal,-0.0,Export
FR,FR,14,Coal,-0.0,Export
NO,FR,14,Coal,-0.0,Export
DK,FR,14,Coal,-0.0,Export
UK,FR,14,Coal,20.0,Export
DE,NO,14,Coal,-0.0,Export
FR,NO,14,Coal,-0.0,Export
NO,NO,14,Coal,-0.0,Export
DK,NO,14,Coal,-0.0,Export
UK,NO,14,Coal,-0.0,Export
DE,DK,14,Coal,-0.0,Export
FR,DK,14,Coal,-0.0,Export
NO,DK,14,Coal,-0.0,Export
DK,DK,14,Coal,-0.0,Export
UK,DK,14,Coal,-0.0,Export
DE,UK,14,Coal,-0.0,Export
FR,UK,14,Coal,-0.0,Export
NO,UK,14,Coal,-0.0,Export
